1;Sandra Schmull / CDU;CDU;ja;ja;meist;etwas;meist;meist;neutral;männlich;FALSCH;WAHR;FALSCH;FALSCH;FALSCH;WAHR;FALSCH;FALSCH;WAHR;FALSCH;FALSCH
114;Matthias Cornelsen / Volt;Tierschutz Partei;ja;ja;etwas;gar nicht;total;etwas;negativ;weiblich;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
115;Darius Hassanpour / Die Linke;SPD;nein;ja;etwas;etwas;total;etwas;negativ;männlich;FALSCH;FALSCH;FALSCH;FALSCH;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;WAHR
116;Darius Hassanpour / Die Linke;Die Linke;nein;;etwas;total;etwas;etwas;neutral;weiblich;FALSCH;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
117;Arno Staschewski / AFD;AFD;nein;ja;meist;total;total;meist;positiv;divers;FALSCH;WAHR;FALSCH;FALSCH;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
118;Uwe Schmidt / SPD;SPD;ja;ja;meist;total;total;meist;positiv;männlich;FALSCH;WAHR;WAHR;WAHR;FALSCH;WAHR;WAHR;FALSCH;WAHR;WAHR;FALSCH
119;Uwe Schmidt / SPD;CDU;nein;nein;etwas;etwas;etwas;meist;neutral;männlich;FALSCH;FALSCH;WAHR;FALSCH;FALSCH;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH
120;Sandra Schmull / CDU;CDU;ja;ja;etwas;etwas;total;etwas;negativ;männlich;FALSCH;WAHR;WAHR;FALSCH;FALSCH;FALSCH;WAHR;WAHR;FALSCH;FALSCH;FALSCH
121;Darius Hassanpour / Die Linke;Die Linke;nein;ja;etwas;etwas;meist;meist;positiv;männlich;FALSCH;WAHR;FALSCH;FALSCH;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
122;Darius Hassanpour / Die Linke;SPD;nein;;etwas;etwas;etwas;gar nicht;negativ;männlich;FALSCH;WAHR;FALSCH;FALSCH;FALSCH;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
123;Darius Hassanpour / Die Linke;Die Linke;ja;ja;meist;total;etwas;meist;negativ;männlich;FALSCH;WAHR;FALSCH;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;WAHR
124;Arno Staschewski / AFD;BSW;ja;ja;meist;etwas;total;total;neutral;männlich;FALSCH;WAHR;WAHR;WAHR;FALSCH;WAHR;WAHR;WAHR;WAHR;WAHR;FALSCH
125;Darius Hassanpour / Die Linke;Grünen;ja;ja;meist;total;total;meist;positiv;weiblich;FALSCH;WAHR;WAHR;WAHR;;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;WAHR
126;Sandra Schmull / CDU;Die Linke;nein;nein;etwas;etwas;gar nicht;etwas;negativ;männlich;FALSCH;FALSCH;WAHR;FALSCH;FALSCH;WAHR;WAHR;WAHR;FALSCH;FALSCH;FALSCH
127;Arno Staschewski / AFD;FDP;ja;ja;meist;total;gar nicht;total;positiv;männlich;FALSCH;WAHR;FALSCH;WAHR;FALSCH;FALSCH;WAHR;FALSCH;WAHR;FALSCH;FALSCH
128;Darius Hassanpour / Die Linke;Die Linke;ja;ja;etwas;meist;etwas;etwas;negativ;weiblich;FALSCH;WAHR;WAHR;FALSCH;FALSCH;WAHR;WAHR;WAHR;FALSCH;FALSCH;FALSCH
129;Uwe Schmidt / SPD;SPD;nein;ja;meist;etwas;meist;etwas;neutral;männlich;WAHR;FALSCH;WAHR;FALSCH;FALSCH;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH
130;Darius Hassanpour / Die Linke;Die Linke;nein;ja;etwas;total;etwas;meist;neutral;männlich;FALSCH;WAHR;FALSCH;FALSCH;FALSCH;WAHR;FALSCH;WAHR;FALSCH;WAHR;FALSCH
131;Arno Staschewski / AFD;AFD;nein;ja;gar nicht;gar nicht;total;total;negativ;männlich;FALSCH;FALSCH;FALSCH;FALSCH;WAHR;WAHR;WAHR;WAHR;FALSCH;FALSCH;FALSCH
132;Darius Hassanpour / Die Linke;Die Linke;ja;ja;etwas;meist;meist;meist;negativ;weiblich;FALSCH;WAHR;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;WAHR;FALSCH;FALSCH
133;Uwe Schmidt / SPD;SPD;nein;nein;etwas;gar nicht;etwas;etwas;positiv;weiblich;FALSCH;FALSCH;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;WAHR;FALSCH;FALSCH
134;Darius Hassanpour / Die Linke;Die Linke;ja;ja;meist;meist;etwas;total;negativ;weiblich;FALSCH;WAHR;WAHR;WAHR;FALSCH;FALSCH;WAHR;FALSCH;WAHR;FALSCH;FALSCH
135;Darius Hassanpour / Die Linke;Die Linke;nein;ja;meist;etwas;meist;total;positiv;männlich;WAHR;FALSCH;WAHR;FALSCH;FALSCH;FALSCH;WAHR;FALSCH;FALSCH;FALSCH;FALSCH
136;Arno Staschewski / AFD;AFD;ja;ja;meist;meist;total;meist;positiv;divers;FALSCH;FALSCH;FALSCH;WAHR;FALSCH;WAHR;FALSCH;FALSCH;WAHR;FALSCH;FALSCH
137;Darius Hassanpour / Die Linke;Die Linke;nein;ja;etwas;meist;total;total;positiv;weiblich;FALSCH;WAHR;FALSCH;FALSCH;FALSCH;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
138;Darius Hassanpour / Die Linke;BSW;nein;ja;etwas;meist;meist;meist;negativ;weiblich;WAHR;WAHR;WAHR;FALSCH;FALSCH;WAHR;FALSCH;WAHR;WAHR;FALSCH;FALSCH
139;Darius Hassanpour / Die Linke;CDU;ja;nein;gar nicht;meist;total;etwas;negativ;männlich;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
140;Uwe Schmidt / SPD;CDU;nein;ja;meist;total;total;meist;positiv;männlich;FALSCH;WAHR;WAHR;WAHR;FALSCH;WAHR;WAHR;WAHR;WAHR;FALSCH;FALSCH
141;Uwe Schmidt / SPD;SPD;ja;ja;meist;gar nicht;meist;etwas;neutral;weiblich;FALSCH;WAHR;FALSCH;FALSCH;FALSCH;WAHR;WAHR;WAHR;FALSCH;FALSCH;FALSCH
142;Darius Hassanpour / Die Linke;Volt;ja;ja;gar nicht;gar nicht;meist;etwas;negativ;weiblich;FALSCH;WAHR;FALSCH;FALSCH;FALSCH;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
143;Uwe Schmidt / SPD;SPD;nein;nein;etwas;etwas;gar nicht;etwas;neutral;männlich;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;WAHR;WAHR;WAHR;FALSCH;FALSCH;FALSCH
144;Uwe Schmidt / SPD;Die Linke;ja;ja;etwas;gar nicht;etwas;meist;negativ;divers;FALSCH;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;WAHR
145;Matthias Cornelsen / Volt;Volt;ja;ja;etwas;etwas;etwas;meist;neutral;männlich;FALSCH;WAHR;WAHR;FALSCH;FALSCH;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH
146;Arno Staschewski / AFD;AFD;ja;ja;etwas;meist;total;total;neutral;weiblich;FALSCH;WAHR;WAHR;FALSCH;FALSCH;FALSCH;WAHR;WAHR;FALSCH;FALSCH;FALSCH
147;Uwe Schmidt / SPD;SPD;nein;ja;etwas;gar nicht;etwas;gar nicht;neutral;männlich;FALSCH;FALSCH;FALSCH;FALSCH;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;WAHR
148;Darius Hassanpour / Die Linke;FDP;nein;ja;etwas;meist;total;etwas;negativ;männlich;FALSCH;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;WAHR
149;Darius Hassanpour / Die Linke;Die Linke;ja;ja;etwas;etwas;gar nicht;meist;neutral;weiblich;WAHR;FALSCH;WAHR;FALSCH;FALSCH;WAHR;WAHR;FALSCH;WAHR;FALSCH;FALSCH
150;Arno Staschewski / AFD;AFD;ja;ja;gar nicht;etwas;etwas;meist;negativ;männlich;FALSCH;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;WAHR
151;Matthias Cornelsen / Volt;Die Linke;ja;ja;etwas;gar nicht;etwas;etwas;positiv;männlich;FALSCH;FALSCH;FALSCH;FALSCH;WAHR;WAHR;FALSCH;WAHR;FALSCH;FALSCH;FALSCH
152;Darius Hassanpour / Die Linke;SPD;ja;ja;etwas;etwas;total;total;negativ;weiblich;FALSCH;FALSCH;WAHR;FALSCH;WAHR;FALSCH;WAHR;FALSCH;FALSCH;FALSCH;FALSCH
153;Arno Staschewski / AFD;AFD;nein;ja;etwas;total;gar nicht;total;neutral;weiblich;FALSCH;WAHR;;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;WAHR;FALSCH;FALSCH
154;Sandra Schmull / CDU;CDU;ja;ja;etwas;meist;meist;meist;neutral;männlich;FALSCH;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;WAHR
155;Darius Hassanpour / Die Linke;Grünen;nein;ja;etwas;gar nicht;meist;gar nicht;negativ;männlich;FALSCH;FALSCH;FALSCH;FALSCH;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;WAHR
156;Micheal Labetzke / Grünen;Grünen;ja;;total;total;meist;total;negativ;männlich;WAHR;WAHR;WAHR;WAHR;FALSCH;WAHR;FALSCH;FALSCH;WAHR;FALSCH;FALSCH
157;Micheal Labetzke / Grünen;Grünen;ja;ja;meist;etwas;gar nicht;meist;positiv;männlich;FALSCH;WAHR;WAHR;FALSCH;FALSCH;WAHR;WAHR;WAHR;FALSCH;FALSCH;FALSCH
158;Darius Hassanpour / Die Linke;Die Linke;nein;nein;etwas;etwas;etwas;gar nicht;neutral;männlich;FALSCH;WAHR;WAHR;FALSCH;FALSCH;WAHR;WAHR;FALSCH;FALSCH;FALSCH;WAHR
159;Uwe Schmidt / SPD;FDP;nein;;etwas;etwas;total;meist;positiv;weiblich;FALSCH;WAHR;WAHR;FALSCH;FALSCH;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH
160;Darius Hassanpour / Die Linke;Die Linke;nein;ja;etwas;gar nicht;gar nicht;meist;neutral;weiblich;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
161;Sandra Schmull / CDU;CDU;ja;ja;meist;meist;meist;meist;neutral;weiblich;WAHR;FALSCH;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;WAHR
162;Sandra Schmull / CDU;FDP;ja;ja;etwas;total;gar nicht;total;neutral;männlich;FALSCH;WAHR;WAHR;FALSCH;FALSCH;FALSCH;WAHR;FALSCH;WAHR;FALSCH;FALSCH
163;Darius Hassanpour / Die Linke;BSW;ja;ja;etwas;etwas;meist;;positiv;weiblich;FALSCH;WAHR;FALSCH;FALSCH;FALSCH;WAHR;FALSCH;WAHR;WAHR;FALSCH;FALSCH
164;Arno Staschewski / AFD;AFD;ja;ja;etwas;total;gar nicht;total;neutral;männlich;FALSCH;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;WAHR
165;Darius Hassanpour / Die Linke;Die Linke;nein;ja;etwas;total;total;meist;neutral;weiblich;WAHR;WAHR;WAHR;FALSCH;FALSCH;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH
166;Darius Hassanpour / Die Linke;Die Linke;nein;nein;etwas;etwas;gar nicht;gar nicht;neutral;männlich;WAHR;WAHR;FALSCH;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;WAHR;FALSCH;FALSCH
167;Micheal Labetzke / Grünen;Die Linke;ja;ja;etwas;total;gar nicht;meist;negativ;männlich;FALSCH;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;WAHR;FALSCH;FALSCH
168;Darius Hassanpour / Die Linke;Die Linke;ja;ja;meist;meist;total;etwas;positiv;männlich;FALSCH;WAHR;WAHR;FALSCH;FALSCH;WAHR;WAHR;FALSCH;WAHR;WAHR;FALSCH
169;Micheal Labetzke / Grünen;Grünen;nein;ja;etwas;total;gar nicht;meist;neutral;weiblich;FALSCH;WAHR;WAHR;FALSCH;FALSCH;FALSCH;WAHR;FALSCH;FALSCH;FALSCH;FALSCH
170;Micheal Labetzke / Grünen;Die Partei;ja;ja;etwas;etwas;gar nicht;etwas;neutral;männlich;FALSCH;FALSCH;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;WAHR;FALSCH;FALSCH
171;Uwe Schmidt / SPD;Die Linke;ja;ja;meist;meist;gar nicht;total;negativ;weiblich;FALSCH;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;WAHR;FALSCH;FALSCH
172;Darius Hassanpour / Die Linke;Die Linke;nein;nein;gar nicht;gar nicht;etwas;gar nicht;negativ;weiblich;FALSCH;FALSCH;FALSCH;FALSCH;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
173;Micheal Labetzke / Grünen;Die Linke;nein;ja;etwas;etwas;total;meist;neutral;männlich;FALSCH;FALSCH;WAHR;FALSCH;FALSCH;FALSCH;WAHR;FALSCH;WAHR;FALSCH;FALSCH
174;Sandra Schmull / CDU;FDP;ja;ja;meist;meist;gar nicht;meist;neutral;weiblich;FALSCH;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;WAHR;FALSCH;WAHR;FALSCH;FALSCH
175;Micheal Labetzke / Grünen;Grünen;nein;ja;gar nicht;total;meist;meist;negativ;weiblich;FALSCH;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;WAHR;FALSCH;FALSCH
176;Darius Hassanpour / Die Linke;Die Linke;ja;ja;meist;total;meist;total;positiv;weiblich;FALSCH;WAHR;FALSCH;WAHR;FALSCH;WAHR;WAHR;FALSCH;WAHR;FALSCH;FALSCH
177;Uwe Schmidt / SPD;SPD;ja;ja;etwas;meist;meist;meist;negativ;männlich;FALSCH;WAHR;WAHR;FALSCH;FALSCH;WAHR;WAHR;FALSCH;WAHR;FALSCH;FALSCH
178;Darius Hassanpour / Die Linke;Grünen;ja;ja;;total;total;total;neutral;männlich;FALSCH;FALSCH;WAHR;WAHR;FALSCH;WAHR;FALSCH;WAHR;WAHR;FALSCH;FALSCH
179;Darius Hassanpour / Die Linke;Die Linke;ja;;meist;meist;total;meist;positiv;männlich;FALSCH;FALSCH;WAHR;FALSCH;FALSCH;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH
180;Darius Hassanpour / Die Linke;Die Linke;ja;ja;etwas;etwas;etwas;;negativ;weiblich;FALSCH;WAHR;FALSCH;FALSCH;FALSCH;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH
181;Micheal Labetzke / Grünen;Grünen;;;;;;;;;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
182;Darius Hassanpour / Die Linke;Die Linke;nein;nein;etwas;etwas;etwas;meist;positiv;männlich;FALSCH;FALSCH;FALSCH;FALSCH;WAHR;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH
183;Uwe Schmidt / SPD;SPD;ja;ja;meist;total;total;meist;neutral;männlich;WAHR;WAHR;WAHR;WAHR;FALSCH;FALSCH;WAHR;WAHR;WAHR;FALSCH;FALSCH
184;Darius Hassanpour / Die Linke;Die Linke;ja;ja;meist;meist;total;meist;negativ;weiblich;FALSCH;WAHR;FALSCH;FALSCH;FALSCH;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
185;Sandra Schmull / CDU;FDP;ja;ja;gar nicht;meist;etwas;gar nicht;neutral;divers;FALSCH;FALSCH;WAHR;WAHR;FALSCH;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
186;Darius Hassanpour / Die Linke;Die Linke;ja;ja;etwas;total;total;total;positiv;männlich;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;WAHR;FALSCH;WAHR;FALSCH;FALSCH
187;Micheal Labetzke / Grünen;FDP;ja;;meist;etwas;etwas;meist;positiv;männlich;FALSCH;WAHR;WAHR;FALSCH;FALSCH;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH
188;Uwe Schmidt / SPD;FDP;ja;ja;gar nicht;meist;gar nicht;meist;negativ;männlich;FALSCH;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;WAHR
189;Uwe Schmidt / SPD;Die Linke;nein;nein;etwas;gar nicht;etwas;etwas;positiv;weiblich;FALSCH;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;WAHR
190;Darius Hassanpour / Die Linke;Die Linke;nein;;total;etwas;gar nicht;total;neutral;weiblich;FALSCH;WAHR;FALSCH;FALSCH;FALSCH;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
191;Sandra Schmull / CDU;CDU;nein;nein;etwas;meist;meist;meist;positiv;männlich;FALSCH;WAHR;WAHR;FALSCH;FALSCH;WAHR;FALSCH;WAHR;FALSCH;FALSCH;FALSCH
192;Uwe Schmidt / SPD;Die Linke;ja;ja;meist;etwas;total;etwas;neutral;weiblich;FALSCH;FALSCH;WAHR;FALSCH;FALSCH;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH
193;Uwe Schmidt / SPD;Die Partei;nein;ja;etwas;etwas;etwas;meist;neutral;männlich;FALSCH;WAHR;WAHR;FALSCH;FALSCH;FALSCH;WAHR;FALSCH;WAHR;FALSCH;FALSCH
194;Darius Hassanpour / Die Linke;Volt;ja;ja;etwas;total;etwas;total;positiv;männlich;FALSCH;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;WAHR;WAHR;FALSCH
195;Sandra Schmull / CDU;CDU;nein;;;etwas;etwas;etwas;neutral;männlich;WAHR;FALSCH;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;WAHR;FALSCH;FALSCH
196;Darius Hassanpour / Die Linke;Die Linke;ja;ja;etwas;meist;total;total;negativ;männlich;FALSCH;WAHR;FALSCH;FALSCH;FALSCH;WAHR;WAHR;FALSCH;WAHR;FALSCH;FALSCH
197;Sandra Schmull / CDU;CDU;nein;nein;etwas;etwas;meist;etwas;neutral;weiblich;WAHR;WAHR;WAHR;FALSCH;FALSCH;WAHR;WAHR;FALSCH;WAHR;FALSCH;FALSCH
198;Darius Hassanpour / Die Linke;Die Linke;nein;ja;gar nicht;etwas;meist;meist;positiv;männlich;FALSCH;WAHR;WAHR;FALSCH;FALSCH;WAHR;WAHR;FALSCH;WAHR;FALSCH;FALSCH
199;Micheal Labetzke / Grünen;Grünen;nein;ja;meist;etwas;meist;meist;neutral;männlich;FALSCH;FALSCH;WAHR;FALSCH;FALSCH;FALSCH;WAHR;WAHR;WAHR;FALSCH;FALSCH
200;Darius Hassanpour / Die Linke;Die Linke;nein;;etwas;gar nicht;meist;meist;negativ;weiblich;FALSCH;WAHR;WAHR;FALSCH;FALSCH;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH
201;Darius Hassanpour / Die Linke;Die Linke;nein;;etwas;meist;etwas;meist;neutral;männlich;FALSCH;WAHR;FALSCH;FALSCH;FALSCH;WAHR;FALSCH;FALSCH;WAHR;FALSCH;FALSCH
202;Sandra Schmull / CDU;CDU;ja;ja;meist;etwas;etwas;meist;neutral;männlich;FALSCH;FALSCH;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;WAHR
203;Darius Hassanpour / Die Linke;CDU;nein;nein;etwas;meist;gar nicht;etwas;negativ;weiblich;WAHR;WAHR;FALSCH;FALSCH;FALSCH;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH
204;Darius Hassanpour / Die Linke;Die Linke;ja;ja;meist;meist;meist;total;neutral;männlich;FALSCH;WAHR;WAHR;FALSCH;FALSCH;WAHR;WAHR;FALSCH;WAHR;FALSCH;FALSCH
205;Uwe Schmidt / SPD;SPD;ja;ja;meist;etwas;meist;etwas;positiv;männlich;FALSCH;FALSCH;WAHR;FALSCH;FALSCH;FALSCH;WAHR;FALSCH;FALSCH;FALSCH;FALSCH
206;Darius Hassanpour / Die Linke;Die Linke;nein;nein;etwas;gar nicht;meist;meist;neutral;weiblich;FALSCH;FALSCH;WAHR;FALSCH;FALSCH;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH
207;Uwe Schmidt / SPD;SPD;nein;ja;meist;meist;meist;etwas;neutral;männlich;FALSCH;FALSCH;WAHR;FALSCH;FALSCH;WAHR;WAHR;FALSCH;WAHR;FALSCH;FALSCH
208;Sandra Schmull / CDU;FDP;ja;ja;total;total;gar nicht;total;positiv;weiblich;FALSCH;WAHR;WAHR;WAHR;FALSCH;FALSCH;WAHR;WAHR;FALSCH;FALSCH;FALSCH
209;Micheal Labetzke / Grünen;Tierschutz Partei;ja;nein;gar nicht;meist;total;meist;negativ;männlich;FALSCH;WAHR;FALSCH;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;WAHR;FALSCH;FALSCH
210;Sandra Schmull / CDU;CDU;ja;ja;etwas;total;etwas;etwas;neutral;männlich;FALSCH;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;WAHR;FALSCH;WAHR;FALSCH;FALSCH
211;Darius Hassanpour / Die Linke;Die Linke;ja;ja;meist;meist;gar nicht;total;negativ;männlich;FALSCH;WAHR;WAHR;FALSCH;FALSCH;FALSCH;WAHR;FALSCH;WAHR;FALSCH;FALSCH
212;Arno Staschewski / AFD;AFD;ja;ja;etwas;total;meist;total;negativ;männlich;FALSCH;WAHR;WAHR;FALSCH;FALSCH;WAHR;FALSCH;WAHR;FALSCH;FALSCH;FALSCH
213;Uwe Schmidt / SPD;Die Partei;ja;ja;etwas;etwas;gar nicht;meist;neutral;männlich;FALSCH;FALSCH;FALSCH;FALSCH;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;WAHR
214;Darius Hassanpour / Die Linke;Die Linke;ja;ja;etwas;gar nicht;meist;etwas;neutral;weiblich;FALSCH;WAHR;WAHR;FALSCH;FALSCH;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH
215;Micheal Labetzke / Grünen;SPD;ja;ja;etwas;gar nicht;meist;etwas;positiv;weiblich;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
216;Darius Hassanpour / Die Linke;Die Linke;nein;ja;meist;meist;total;total;neutral;männlich;WAHR;WAHR;WAHR;WAHR;FALSCH;WAHR;WAHR;FALSCH;WAHR;FALSCH;FALSCH
217;Arno Staschewski / AFD;AFD;nein;ja;meist;total;etwas;meist;positiv;weiblich;FALSCH;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;WAHR
218;Darius Hassanpour / Die Linke;Die Linke;nein;ja;meist;gar nicht;meist;etwas;negativ;weiblich;FALSCH;WAHR;WAHR;WAHR;FALSCH;WAHR;FALSCH;FALSCH;WAHR;FALSCH;FALSCH
219;Matthias Cornelsen / Volt;Die Partei;nein;ja;etwas;etwas;etwas;gar nicht;neutral;weiblich;FALSCH;FALSCH;FALSCH;FALSCH;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;WAHR
220;Arno Staschewski / AFD;Die Linke;ja;ja;etwas;etwas;meist;etwas;negativ;männlich;FALSCH;FALSCH;WAHR;FALSCH;FALSCH;WAHR;WAHR;FALSCH;WAHR;FALSCH;FALSCH
221;Darius Hassanpour / Die Linke;SPD;nein;ja;meist;etwas;meist;etwas;negativ;weiblich;WAHR;WAHR;FALSCH;FALSCH;FALSCH;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH
222;Uwe Schmidt / SPD;Die Partei;ja;ja;etwas;meist;meist;meist;negativ;weiblich;FALSCH;WAHR;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
223;Darius Hassanpour / Die Linke;Die Linke;nein;ja;meist;meist;gar nicht;meist;negativ;weiblich;WAHR;WAHR;FALSCH;WAHR;FALSCH;WAHR;WAHR;FALSCH;WAHR;FALSCH;FALSCH
224;Sandra Schmull / CDU;SPD;nein;ja;etwas;total;meist;meist;neutral;männlich;FALSCH;WAHR;WAHR;FALSCH;FALSCH;WAHR;WAHR;WAHR;WAHR;FALSCH;FALSCH
225;Darius Hassanpour / Die Linke;Die Linke;ja;ja;meist;etwas;etwas;etwas;neutral;männlich;FALSCH;WAHR;FALSCH;FALSCH;FALSCH;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
226;Darius Hassanpour / Die Linke;SPD;ja;ja;etwas;meist;meist;meist;neutral;weiblich;FALSCH;FALSCH;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;WAHR;FALSCH;FALSCH
227;Uwe Schmidt / SPD;SPD;ja;ja;etwas;etwas;total;meist;positiv;weiblich;FALSCH;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;WAHR
